Price,Close,High,Low,Open,Volume
Ticker,CS.PA,CS.PA,CS.PA,CS.PA,CS.PA
date,,,,,
2025-08-20,43.310001373291016,43.310001373291016,42.81999969482422,42.959999084472656,1815708
2025-08-21,43.04999923706055,43.36000061035156,42.91999816894531,43.279998779296875,2158760
2025-08-22,42.59000015258789,43.130001068115234,42.56999969482422,43.040000915527344,3068912
2025-08-25,40.959999084472656,42.4900016784668,40.630001068115234,42.400001525878906,6420397
2025-08-26,39.310001373291016,39.47999954223633,38.150001525878906,39.400001525878906,12913585
2025-08-27,39.91999816894531,40.0,39.29999923706055,39.40999984741211,5478206
2025-08-28,39.900001525878906,40.2599983215332,39.619998931884766,40.11000061035156,3105171
2025-08-29,39.790000915527344,40.04999923706055,39.529998779296875,39.81999969482422,2839423
2025-09-01,39.779998779296875,39.939998626708984,39.630001068115234,39.810001373291016,2055391
2025-09-02,39.20000076293945,39.810001373291016,39.060001373291016,39.72999954223633,5236746
2025-09-03,39.33000183105469,39.369998931884766,38.7400016784668,39.15999984741211,3243297
2025-09-04,39.810001373291016,40.0099983215332,39.369998931884766,39.40999984741211,4295165
2025-09-05,39.5099983215332,40.13999938964844,39.349998474121094,40.029998779296875,3059792
2025-09-08,39.7599983215332,39.810001373291016,39.290000915527344,39.56999969482422,2510596
2025-09-09,39.849998474121094,40.029998779296875,39.70000076293945,39.869998931884766,3844728
2025-09-10,39.970001220703125,40.22999954223633,39.86000061035156,40.130001068115234,3312432
2025-09-11,40.25,40.709999084472656,39.970001220703125,40.0099983215332,3309137
2025-09-12,40.209999084472656,40.560001373291016,39.97999954223633,40.38999938964844,2767009
2025-09-15,40.400001525878906,40.70000076293945,40.27000045776367,40.470001220703125,3897729
2025-09-16,39.70000076293945,40.33000183105469,39.59000015258789,40.25,4241200
2025-09-17,39.56999969482422,39.900001525878906,39.43000030517578,39.83000183105469,3488736
2025-09-18,39.58000183105469,39.72999954223633,39.33000183105469,39.61000061035156,3178823
2025-09-19,39.88999938964844,40.09000015258789,39.619998931884766,39.66999816894531,9576669
2025-09-22,40.04999923706055,40.04999923706055,39.61000061035156,39.81999969482422,2300807
2025-09-23,40.02000045776367,40.2599983215332,39.880001068115234,40.25,2790951
2025-09-24,39.79999923706055,40.08000183105469,39.79999923706055,39.9900016784668,2895169
2025-09-25,39.93000030517578,40.06999969482422,39.56999969482422,39.75,2420408
2025-09-26,40.65999984741211,40.77000045776367,40.29999923706055,40.41999816894531,2822204
2025-09-29,40.560001373291016,40.869998931884766,40.40999984741211,40.86000061035156,2091070
2025-09-30,40.63999938964844,40.75,40.279998779296875,40.689998626708984,2417349
2025-10-01,40.63999938964844,40.779998779296875,40.27000045776367,40.33000183105469,2604391
2025-10-02,40.560001373291016,40.90999984741211,40.4900016784668,40.900001525878906,2302819
2025-10-03,40.380001068115234,40.86000061035156,40.06999969482422,40.810001373291016,2302912
2025-10-06,39.439998626708984,39.95000076293945,38.349998474121094,39.95000076293945,7460617
2025-10-07,39.13999938964844,39.38999938964844,38.90999984741211,39.36000061035156,3916120
2025-10-08,39.83000183105469,39.88999938964844,39.15999984741211,39.220001220703125,3858392
2025-10-09,39.79999923706055,40.150001525878906,39.68000030517578,39.709999084472656,3138150
2025-10-10,39.560001373291016,40.2599983215332,39.459999084472656,39.959999084472656,3734233
2025-10-13,39.5099983215332,39.88999938964844,39.25,39.88999938964844,2485602
2025-10-14,40.18000030517578,40.27000045776367,39.25,39.34000015258789,3511125
2025-10-15,40.16999816894531,41.0,40.16999816894531,40.540000915527344,3204582
2025-10-16,40.20000076293945,40.54999923706055,39.81999969482422,40.150001525878906,3507264
2025-10-17,39.40999984741211,39.7599983215332,38.91999816894531,39.040000915527344,4528581
2025-10-20,39.119998931884766,39.79999923706055,39.029998779296875,39.56999969482422,3501783
2025-10-21,39.33000183105469,39.36000061035156,38.970001220703125,39.36000061035156,3209206
2025-10-22,39.34000015258789,39.5099983215332,39.09000015258789,39.47999954223633,2521597
2025-10-23,39.38999938964844,39.59000015258789,39.189998626708984,39.36000061035156,1783450
2025-10-24,39.400001525878906,39.459999084472656,38.83000183105469,39.439998626708984,3951705
2025-10-27,39.61000061035156,39.83000183105469,39.27000045776367,39.5,2689416
2025-10-28,39.70000076293945,39.849998474121094,39.5,39.650001525878906,2104642
2025-10-29,39.22999954223633,39.47999954223633,39.130001068115234,39.349998474121094,3254723
2025-10-30,39.34000015258789,39.439998626708984,38.540000915527344,39.439998626708984,4095106
2025-10-31,37.630001068115234,38.90999984741211,37.560001373291016,38.619998931884766,7673182
2025-11-03,37.77000045776367,38.04999923706055,37.70000076293945,37.72999954223633,3679150
2025-11-04,37.869998931884766,37.93000030517578,37.31999969482422,37.5,3983082
2025-11-05,38.11000061035156,38.2599983215332,37.83000183105469,37.880001068115234,4082619
2025-11-06,37.779998779296875,38.220001220703125,37.75,38.18000030517578,4823198
2025-11-07,37.5099983215332,37.90999984741211,37.16999816894531,37.880001068115234,6240272
2025-11-10,37.939998626708984,37.970001220703125,37.56999969482422,37.91999816894531,6394461
2025-11-11,38.189998626708984,38.27000045776367,37.84000015258789,37.9900016784668,4118506
2025-11-12,38.540000915527344,38.72999954223633,38.220001220703125,38.400001525878906,4944062
2025-11-13,38.95000076293945,39.150001525878906,38.75,38.810001373291016,4350660
2025-11-14,38.4900016784668,38.83000183105469,38.31999969482422,38.720001220703125,3328665
2025-11-17,38.2400016784668,38.5099983215332,38.150001525878906,38.41999816894531,2467719
2025-11-18,37.86000061035156,37.900001525878906,37.650001525878906,37.7599983215332,4491572
2025-11-19,37.79999923706055,37.97999954223633,37.54999923706055,37.849998474121094,2677887
2025-11-20,37.779998779296875,38.150001525878906,37.77000045776367,37.95000076293945,4395727
2025-11-21,38.13999938964844,38.33000183105469,37.40999984741211,37.599998474121094,4077850
2025-11-24,38.2400016784668,38.369998931884766,37.90999984741211,38.25,8030483
2025-11-25,38.29999923706055,38.5099983215332,37.88999938964844,38.209999084472656,4182858
2025-11-26,38.7400016784668,38.849998474121094,38.29999923706055,38.439998626708984,3024758
2025-11-27,38.93000030517578,38.959999084472656,38.70000076293945,38.7400016784668,1728611
2025-11-28,38.900001525878906,38.970001220703125,38.72999954223633,38.90999984741211,2315605
2025-12-01,38.619998931884766,38.88999938964844,38.5,38.88999938964844,2609610
2025-12-02,38.59000015258789,38.86000061035156,38.540000915527344,38.720001220703125,2452130
2025-12-03,38.189998626708984,38.52000045776367,38.130001068115234,38.5,2578662
2025-12-04,38.560001373291016,38.619998931884766,38.130001068115234,38.20000076293945,3386603
2025-12-05,38.54999923706055,38.79999923706055,38.470001220703125,38.61000061035156,2194608
2025-12-08,38.81999969482422,38.83000183105469,38.52000045776367,38.72999954223633,2578837
2025-12-09,39.029998779296875,39.41999816894531,38.959999084472656,39.0,2761282
2025-12-10,39.2400016784668,39.36000061035156,38.939998626708984,39.02000045776367,4359505
2025-12-11,39.90999984741211,39.959999084472656,39.209999084472656,39.2599983215332,3061233
2025-12-12,40.380001068115234,40.810001373291016,40.060001373291016,40.130001068115234,4786837
