Price,Close,High,Low,Open,Volume
Ticker,ENGI.PA,ENGI.PA,ENGI.PA,ENGI.PA,ENGI.PA
date,,,,,
2025-08-01,19.139999389648438,19.264999389648438,17.989999771118164,18.540000915527344,7046448
2025-08-04,19.05500030517578,19.25,18.985000610351562,19.139999389648438,4649720
2025-08-05,19.045000076293945,19.19499969482422,18.96500015258789,19.145000457763672,3976867
2025-08-06,19.174999237060547,19.329999923706055,19.014999389648438,19.014999389648438,3620923
2025-08-07,18.834999084472656,19.135000228881836,18.780000686645508,19.104999542236328,3964296
2025-08-08,18.649999618530273,18.9950008392334,18.649999618530273,18.899999618530273,4510482
2025-08-11,18.795000076293945,18.795000076293945,18.610000610351562,18.69499969482422,2617305
2025-08-12,18.665000915527344,18.90999984741211,18.649999618530273,18.815000534057617,3329721
2025-08-13,18.700000762939453,18.825000762939453,18.670000076293945,18.770000457763672,4248243
2025-08-14,18.645000457763672,18.75,18.514999389648438,18.71500015258789,3589802
2025-08-15,18.90999984741211,18.90999984741211,18.614999771118164,18.6200008392334,3875993
2025-08-18,18.6200008392334,19.045000076293945,18.6200008392334,19.0049991607666,3482655
2025-08-19,18.6200008392334,18.81999969482422,18.6200008392334,18.684999465942383,3595142
2025-08-20,18.905000686645508,18.93000030517578,18.59000015258789,18.704999923706055,3528109
2025-08-21,18.895000457763672,18.920000076293945,18.809999465942383,18.885000228881836,2958498
2025-08-22,18.770000457763672,18.905000686645508,18.770000457763672,18.875,2816030
2025-08-25,18.325000762939453,18.719999313354492,18.21500015258789,18.71500015258789,4260066
2025-08-26,17.979999542236328,18.19499969482422,17.790000915527344,18.184999465942383,9404239
2025-08-27,17.860000610351562,18.114999771118164,17.844999313354492,18.030000686645508,3789257
2025-08-28,17.799999237060547,18.0,17.65999984741211,17.924999237060547,3806179
2025-08-29,17.690000534057617,17.790000915527344,17.559999465942383,17.719999313354492,4567813
2025-09-01,17.614999771118164,17.760000228881836,17.545000076293945,17.704999923706055,2695605
2025-09-02,17.354999542236328,17.600000381469727,17.282499313354492,17.59000015258789,5640815
2025-09-03,17.56999969482422,17.56999969482422,17.200000762939453,17.344999313354492,4764988
2025-09-04,17.639999389648438,17.780000686645508,17.53499984741211,17.559999465942383,2924157
2025-09-05,17.639999389648438,17.739999771118164,17.579999923706055,17.68000030517578,2897740
2025-09-08,17.774999618530273,17.790000915527344,17.610000610351562,17.655000686645508,2950899
2025-09-09,17.780000686645508,17.8799991607666,17.71500015258789,17.764999389648438,3893455
2025-09-10,17.93000030517578,17.969999313354492,17.7450008392334,17.81999969482422,3066468
2025-09-11,18.09000015258789,18.190000534057617,17.934999465942383,17.979999542236328,4895553
2025-09-12,18.200000762939453,18.239999771118164,18.040000915527344,18.135000228881836,3261385
2025-09-15,18.405000686645508,18.450000762939453,18.174999237060547,18.280000686645508,3294237
2025-09-16,18.040000915527344,18.399999618530273,18.03499984741211,18.399999618530273,4104133
2025-09-17,17.875,18.03499984741211,17.864999771118164,17.940000534057617,3865775
2025-09-18,17.84000015258789,18.0,17.795000076293945,17.899999618530273,3484013
2025-09-19,17.8799991607666,17.96500015258789,17.809999465942383,17.809999465942383,7566360
2025-09-22,18.155000686645508,18.155000686645508,17.899999618530273,17.915000915527344,2456956
2025-09-23,18.05500030517578,18.325000762939453,18.05500030517578,18.274999618530273,2563867
2025-09-24,18.094999313354492,18.270000457763672,18.010000228881836,18.200000762939453,2748212
2025-09-25,18.15999984741211,18.2549991607666,17.969999313354492,18.014999389648438,3174078
2025-09-26,18.290000915527344,18.325000762939453,18.165000915527344,18.239999771118164,2696553
2025-09-29,18.225000381469727,18.34000015258789,18.104999542236328,18.31999969482422,2629672
2025-09-30,18.2549991607666,18.325000762939453,18.084999084472656,18.225000381469727,4399781
2025-10-01,18.655000686645508,18.725000381469727,18.385000228881836,18.5049991607666,4803580
2025-10-02,18.594999313354492,18.6299991607666,18.44499969482422,18.610000610351562,3791411
2025-10-03,18.71500015258789,18.735000610351562,18.4950008392334,18.674999237060547,3417491
2025-10-06,18.334999084472656,18.6299991607666,17.78499984741211,18.6299991607666,6672789
2025-10-07,18.46500015258789,18.5,18.184999465942383,18.450000762939453,3093733
2025-10-08,18.530000686645508,18.71500015258789,18.44499969482422,18.5,4560339
2025-10-09,18.8799991607666,18.93000030517578,18.530000686645508,18.59000015258789,3584984
2025-10-10,18.920000076293945,19.030000686645508,18.895000457763672,18.920000076293945,4046476
2025-10-13,19.0049991607666,19.065000534057617,18.895000457763672,19.0,2678695
2025-10-14,19.104999542236328,19.18000030517578,18.96500015258789,18.9950008392334,3960654
2025-10-15,19.315000534057617,19.385000228881836,19.204999923706055,19.229999542236328,4179712
2025-10-16,19.725000381469727,19.760000228881836,19.28499984741211,19.34000015258789,4718953
2025-10-17,19.655000686645508,19.700000762939453,19.475000381469727,19.600000381469727,4197729
2025-10-20,19.575000762939453,19.684999465942383,19.489999771118164,19.604999542236328,3070411
2025-10-21,19.530000686645508,19.815000534057617,19.524999618530273,19.625,3371272
2025-10-22,19.559999465942383,19.739999771118164,19.420000076293945,19.610000610351562,3273533
2025-10-23,19.799999237060547,19.829999923706055,19.5,19.549999237060547,3761783
2025-10-24,19.69499969482422,19.770000457763672,19.479999542236328,19.704999923706055,3997839
2025-10-27,19.639999389648438,19.7549991607666,19.459999084472656,19.610000610351562,3778107
2025-10-28,19.80500030517578,19.815000534057617,19.584999084472656,19.709999084472656,3643815
2025-10-29,20.1200008392334,20.1299991607666,19.690000534057617,19.815000534057617,4020520
2025-10-30,20.350000381469727,20.360000610351562,20.030000686645508,20.1299991607666,6674584
2025-10-31,20.299999237060547,20.469999313354492,20.260000228881836,20.3799991607666,5088842
2025-11-03,20.600000381469727,20.649999618530273,20.270000457763672,20.270000457763672,4828177
2025-11-04,20.81999969482422,20.8700008392334,20.40999984741211,20.469999313354492,5822787
2025-11-05,20.950000762939453,21.049999237060547,20.770000457763672,20.770000457763672,5207575
2025-11-06,21.350000381469727,21.600000381469727,20.84000015258789,21.200000762939453,7417320
2025-11-07,21.170000076293945,21.489999771118164,21.06999969482422,21.440000534057617,4554641
2025-11-10,21.18000030517578,21.280000686645508,21.010000228881836,21.170000076293945,4103946
2025-11-11,21.270000457763672,21.389999389648438,21.100000381469727,21.290000915527344,4043991
2025-11-12,21.670000076293945,21.739999771118164,21.329999923706055,21.329999923706055,5215477
2025-11-13,21.93000030517578,22.059999465942383,21.690000534057617,21.729999542236328,4299886
2025-11-14,21.799999237060547,22.040000915527344,21.670000076293945,22.040000915527344,4762219
2025-11-17,22.059999465942383,22.100000381469727,21.729999542236328,21.75,3964852
2025-11-18,21.950000762939453,21.959999084472656,21.729999542236328,21.799999237060547,4579021
2025-11-19,21.579999923706055,21.8700008392334,21.520000457763672,21.829999923706055,5511767
2025-11-20,21.770000457763672,21.889999389648438,21.6200008392334,21.65999984741211,3573098
2025-11-21,21.6200008392334,21.729999542236328,21.459999084472656,21.700000762939453,5386234
2025-11-24,21.59000015258789,21.719999313354492,21.459999084472656,21.649999618530273,8367860
2025-11-25,21.649999618530273,21.940000534057617,21.479999542236328,21.850000381469727,4656500
2025-11-26,21.829999923706055,21.829999923706055,21.360000610351562,21.530000686645508,5721487
2025-11-27,21.75,21.8799991607666,21.700000762939453,21.860000610351562,2618912
2025-11-28,21.899999618530273,21.899999618530273,21.540000915527344,21.709999084472656,3059593
2025-12-01,21.700000762939453,21.989999771118164,21.700000762939453,21.790000915527344,3820208
2025-12-02,21.6200008392334,21.8700008392334,21.6200008392334,21.799999237060547,3576053
2025-12-03,21.780000686645508,21.93000030517578,21.610000610351562,21.65999984741211,4161098
2025-12-04,21.670000076293945,21.739999771118164,21.479999542236328,21.700000762939453,3561969
2025-12-05,21.40999984741211,21.719999313354492,21.40999984741211,21.690000534057617,3532091
2025-12-08,21.670000076293945,21.670000076293945,21.469999313354492,21.469999313354492,3252157
2025-12-09,21.649999618530273,21.739999771118164,21.579999923706055,21.709999084472656,2950025
2025-12-10,21.459999084472656,21.600000381469727,21.389999389648438,21.559999465942383,2577023
2025-12-11,21.459999084472656,21.530000686645508,21.280000686645508,21.3700008392334,3117858
2025-12-12,21.700000762939453,21.700000762939453,21.43000030517578,21.479999542236328,2589913
